FACILITY,DATE,Load Number,CARRIER,CONTAINER ID,DESTINATION CITY,DESTINATION STATE,DD DATE,DD TIME,BILL DATE,BILL TIME,ZDLT LATE CODE,ON TIME? (Y/N),SPLIT? (Y/N),FRESH PRIORITY STO? (Y/N),NOTES/COMMENTS,DETAILED NOTES/COMMENTS,Reminder,Escalated?
Sioux Falls,2-Nov,4303706149,RDXO,R531281,Olathe,KS,11/4/2024,5:00,11/1/2024,10:15,,,,,,,,
Sioux Falls,2-Nov,4303699435,AKHT,5323424,Tar Heel,NC,11/4/2024,5:30,11/1/2024,22:20,,,,,,,,
Sioux Falls,2-Nov,4303707747,WWIK,5115,Olathe,KS,11/4/2024,6:00,11/1/2024,22:26,,,,,,,,
Sioux Falls,2-Nov,4303708302,HIRS,H40217,HOUSTON,TX,11/4/2024,8:00,11/2/2024,0:58,,,,,,,,
Sioux Falls,2-Nov,4303697236,JOFD,8029,Greenfield,IN,11/4/2024,8:30,11/1/2024,13:43,,,,,,,,
Sioux Falls,2-Nov,4303704068,DKCR,9415,BELGIUM,WI,11/4/2024,10:30,11/2/2024,2:00,,,,,,,,
Sioux Falls,2-Nov,4303703953,HIRS,T91470,TEMPLE,TX,11/4/2024,14:00,11/2/2024,0:09,,,,,,,,
Sioux Falls,2-Nov,4303700503,NTWD,2264,WASHINGTON COURT HOUSE,OH,11/4/2024,15:00,11/2/2024,1:39,,,,,,,,
Sioux Falls,2-Nov,4303697486,JOFD,8099,Greenfield,IN,11/4/2024,15:30,11/1/2024,16:24,,,,,,,,
Sioux Falls,2-Nov,4303697563,JOFD,8328,Greenfield,IN,11/4/2024,15:30,11/2/2024,2:25,,,,,,,,
Denison,2-Nov,5000262238,JOFD,8097,Des Moines,IA,10/31/2024,11:22,10/31/2024,11:22,,,,,,,,
Denison,2-Nov,4303705137,PRIJ,190946,JACKSONVILLE,FL,11/1/2024,6:30,10/31/2024,13:50,,,,,,,,
Denison,2-Nov,5000262328,MOEE,365,Des Moines,IA,11/1/2024,11:38,11/1/2024,11:38,,,,,,,,
Denison,2-Nov,5000260912,HEYL,24022,Des Moines,IA,11/1/2024,14:30,11/1/2024,14:30,,,,,,,,
Denison,2-Nov,5000262354,BITD,16T16,Des Moines,IA,11/1/2024,15:39,11/1/2024,15:39,,,,,,,,
Denison,2-Nov,5000262356,PTGB,1180,Des Moines,IA,11/1/2024,16:09,11/1/2024,16:09,,,,,,,,
Denison,2-Nov,4303705963,HLBO,579495,Olathe,KS,11/1/2024,17:00,11/1/2024,11:55,,,,,,,,
Denison,2-Nov,4303565837,HIRS,30613,SELINSGROVE,PA,11/2/2024,1:00,10/31/2024,23:08,,,,,,,,
Denison,2-Nov,4303705021,PRIJ,190182,BLACK MOUNTAIN,NC,11/2/2024,3:00,10/31/2024,23:41,,,,,,,,
Denison,2-Nov,4303707826,HIRS,40161,SAN DIEGO,CA,11/2/2024,5:30,10/31/2024,17:08,,,,,,,,
Denison,2-Nov,4303704692,PRIJ,210219,DACULA,GA,11/2/2024,9:00,11/2/2024,1:25,,,,,,,,
Denison,2-Nov,4303705013,PRIJ,201430,BURGAW,NC,11/2/2024,13:00,11/2/2024,0:53,,,,,,,,
Denison,2-Nov,4303704768,HIRS,40226,MCKEES ROCKS,PA,11/2/2024,15:30,11/1/2024,0:22,,,,,,,,
Denison,2-Nov,4303708172,HIRS,31045,YOAKUM,TX,11/2/2024,15:30,11/1/2024,11:32,,,,,,,,
Denison,2-Nov,4303702131,HIRP,30433,DUBUQUE,IA,11/2/2024,16:30,11/1/2024,11:58,,,,,,,,
Denison,2-Nov,4303706111,HIRS,20821,COMMERCE,CA,11/2/2024,16:30,11/1/2024,15:55,,,,,,,,
Denison,2-Nov,4303707576,HLBO,579658,Olathe,KS,11/2/2024,17:00,11/2/2024,1:34,,,,,,,,
Denison,2-Nov,4303704670,HIRS,211,TRACY,CA,11/3/2024,0:30,11/1/2024,23:09,,,,,,,,
Denison,2-Nov,4303701883,NTWD,5577,Peru,IN,11/3/2024,4:30,11/1/2024,0:26,,,,,,,,
Denison,2-Nov,4303700616,PRIJ,201612,CHICAGO,IL,11/3/2024,8:00,10/31/2024,19:09,,,,,,,,
Denison,2-Nov,4303702445,PRIJ,240337,Cudahy,WI,11/3/2024,8:30,11/1/2024,11:03,,,,,,,,
Denison,2-Nov,4303702666,ASLO,532471,Cudahy,WI,11/3/2024,8:30,10/31/2024,11:03,,,,,,,,
Denison,2-Nov,4303707656,PRIJ,190203,Cudahy,WI,11/3/2024,8:30,10/31/2024,11:05,,,,,,,,
Denison,2-Nov,4303709701,HIRP,30200,Greenfield,IN,11/3/2024,12:00,11/1/2024,10:00,,,,,,,,
Denison,2-Nov,4303702492,HIRS,7187,Cudahy,WI,11/3/2024,16:30,11/1/2024,11:17,,,,,,,,
Denison,2-Nov,4303702569,HIRS,6612,Cudahy,WI,11/3/2024,17:30,11/1/2024,11:08,,,,,,,,
Denison,2-Nov,4303702473,HIRP,40206,Saint Charles,IL,11/3/2024,19:30,10/31/2024,9:24,,,,,,,,
Denison,2-Nov,4303706040,HIRP,40233,Greenfield,IN,11/4/2024,1:00,11/1/2024,17:12,,,,,,,,
Denison,2-Nov,4303684344,JOFD,8319,DES MOINES,IA,11/4/2024,2:00,11/1/2024,13:38,,,,,,,,
Denison,2-Nov,4303684442,JOFD,7966,DES MOINES,IA,11/4/2024,4:00,11/1/2024,13:23,,,,,,,,
Denison,2-Nov,4303684479,RDXO,531702,DES MOINES,IA,11/4/2024,5:00,11/1/2024,13:41,,,,,,,,
Denison,2-Nov,4303684469,MOEE,3056,DES MOINES,IA,11/4/2024,6:00,11/1/2024,16:16,,,,,,,,
Denison,2-Nov,4303684585,JOFD,7929,DES MOINES,IA,11/4/2024,9:00,11/1/2024,15:57,,,,,,,,
Denison,2-Nov,4303684586,JOFD,7894,DES MOINES,IA,11/4/2024,10:00,11/1/2024,15:44,,,,,,,,
Denison,2-Nov,4303702570,HIRP,20602,Cudahy,WI,11/4/2024,14:30,11/1/2024,19:23,,,,,,,,
Crete DC,3rd Nov,4303710005,PRIJ,232395,HERNANDO,MS,3/11/2024,3:30,3/11/2024,1:41,,,,,,,,
Crete DC,3rd Nov,4303704500,HIRS,172,North East,MD,3/11/2024,6:30,3/11/2024,3:04,,,,,,,,
Crete DC,3rd Nov,4303703532,PRIJ,A131,GRANDVIEW,WA,3/11/2024,12:30,3/11/2024,2:09,,,,,,,,
Crete DC,3rd Nov,4303707117,HLBO,579727,DENVER,CO,3/11/2024,13:30,3/11/2024,1:20,,,,,,,,
Crete DC,3rd Nov,4303696501,PRIJ,A107,SALT LAKE CITY,UT,3/11/2024,17:30,3/11/2024,1:52,,,,,,,,
Crete DC,3rd Nov,4303709042,STVV,17632,LAYTON,UT,3/11/2024,21:00,2/11/2024,17:32,,,,,,,,
Crete DC,3rd Nov,4303706544,RDXO,531315,Orange City,IA,4/11/2024,0:00,3/11/2024,2:25,,,,,,,,
Crete DC,3rd Nov,4303705763,PRIJ,240204,LOS LUNAS,NM,4/11/2024,10:00,3/11/2024,2:25,,,,,,,,
Crete DC,3rd Nov,4303704535,PRIJ,220422,Olathe,KS,4/11/2024,12:00,3/11/2024,3:37,,,,,,,,
Crete DC,3rd Nov,4303709017,WTRK,751,PICO RIVERA,CA,4/11/2024,19:00,2/11/2024,14:29,,,,,,,,
Crete DC,3rd Nov,5000262349,AKHT,53484,Greenfield,IN,1/11/2024,22:47,1/11/2024,22:47,,Y,N,Y,,,,
Crete DC,3rd Nov,4303704773,AKHT,5321002,BURGAW,NC,3/11/2024,14:30,10/31/2024,20:11,,Y,N,N,,,,
Crete DC,3rd Nov,4303702220,AKHT,53556,Wichita,KS,4/11/2024,0:00,1/11/2024,10:23,,Y,N,N,,,,
Crete DC,3rd Nov,4303697587,AKHT,5324625,Cudahy,WI,4/11/2024,10:00,10/31/2024,9:00,,Y,N,N,,,,
Crete DC,3rd Nov,4303702306,AKHT,5321022,Wichita,KS,5/11/2024,0:00,1/11/2024,15:08,,Y,N,N,,,,
Crete DC,3rd Nov,4303705698,AKHT,5324618,Tar Heel,NC,5/11/2024,2:30,2/11/2024,8:32,,Y,N,Y,,,,
Crete DC,3rd Nov,4303705444,AKHT,53478,Tar Heel,NC,5/11/2024,3:30,2/11/2024,8:34,,Y,N,Y,,,,
Crete DC,3rd Nov,5000262341,BTDQ,259,Olathe,KS,1/11/2024,12:39,1/11/2024,12:39,,Y,N,Y,,,,
Crete DC,3rd Nov,5000262439,BTDQ,266,Olathe,KS,2/11/2024,19:30,2/11/2024,19:30,,Y,N,Y,,,,
Crete DC,3rd Nov,4303702558,FRFT,317,Omaha,NE,4/11/2024,0:30,1/11/2024,10:44,,Y,N,N,,,,
Crete DC,3rd Nov,4303702466,FRFT,1018,Junction City,KS,5/11/2024,2:00,2/11/2024,19:25,,Y,N,N,,,,
Crete DC,3rd Nov,4303706593,FRFT,1118,Junction City,KS,5/11/2024,2:00,2/11/2024,19:34,,Y,N,N,,,,
Crete DC,3rd Nov,5000262347,FRFT,918,Olathe,KS,1/11/2024,18:32,1/11/2024,18:32,,Y,N,Y,,,,
Crete DC,3rd Nov,5000262069,HIRP,30040,Olathe,KS,10/30/2024,11:51,10/30/2024,11:51,,Y,N,Y,,,,
Crete DC,3rd Nov,5000262351,HIRP,91674,Greenfield,IN,1/11/2024,13:26,1/11/2024,13:26,,Y,N,Y,,,,
Crete DC,3rd Nov,4303706434,HIRS,91787,SAN ANTONIO,TX,3/11/2024,17:30,2/11/2024,0:13,,Y,N,N,,,,
Crete DC,3rd Nov,4303705889,HIRS,30574,Tar Heel,NC,4/11/2024,4:30,1/11/2024,17:30,,Y,N,Y,,,,
Crete DC,3rd Nov,4303705713,HIRS,50005,North East,MD,4/11/2024,5:30,2/11/2024,19:48,,Y,N,Y,,,,
Crete DC,3rd Nov,4303705697,HIRS,h20687,Tar Heel,NC,4/11/2024,6:30,1/11/2024,20:48,,Y,N,Y,,,,
Crete DC,3rd Nov,4303705888,HIRS,20902,North East,MD,4/11/2024,6:30,2/11/2024,22:48,,Y,N,Y,,,,
Crete DC,3rd Nov,4303711957,HLBO,579717,Le Mars,IA,5/11/2024,19:00,2/11/2024,8:31,,Y,N,N,,,,
Crete DC,3rd Nov,5000262440,JOFD,7999,Greenfield,IN,2/11/2024,19:30,2/11/2024,19:30,,Y,N,Y,,,,
Crete DC,3rd Nov,5000262262,JOFD,7774,Greenfield,IN,10/31/2024,16:30,10/31/2024,16:30,,Y,N,Y,,,,
Crete DC,3rd Nov,4303702141,JOFD,7851,Lincoln,NE,4/11/2024,4:30,1/11/2024,21:37,,Y,N,N,,,,
Crete DC,3rd Nov,4303694707,MOEE,3049,SIOUX CITY,IA,4/11/2024,1:30,2/11/2024,1:39,,Y,N,N,,,,
Crete DC,3rd Nov,4303700266,MOEE,363,Lincoln,NE,4/11/2024,4:30,1/11/2024,12:30,,Y,N,N,,,,
Crete DC,3rd Nov,4303700268,MOEE,370,Lincoln,NE,5/11/2024,4:30,2/11/2024,0:57,,Y,N,N,,,,
Crete DC,3rd Nov,4303706546,PRIJ,220419,ALSIP,IL,4/11/2024,1:30,,0:00,,Y,N,N,,,,
Crete DC,3rd Nov,4303698078,PRIJ,247038,MOORE,OK,4/11/2024,6:30,1/11/2024,20:40,,Y,N,N,,,,
Crete DC,3rd Nov,4303697649,PRIJ,201503,Cudahy,WI,5/11/2024,9:00,1/11/2024,23:36,,Y,N,N,,,,
Crete DC,3rd Nov,4303697755,PRIJ,215160,Cudahy,WI,6/11/2024,11:00,2/11/2024,19:31,,Y,N,N,,,,
Crete DC,3rd Nov,5000262424,PTGB,1172,Olathe,KS,2/11/2024,20:01,2/11/2024,20:01,,Y,N,Y,,,,
Crete DC,3rd Nov,4303702559,PTGB,1148,Omaha,NE,4/11/2024,8:30,10/31/2024,20:48,,Y,N,N,,,,
Crete,Nov-04,5000262349,AKHT,53484,Greenfield,IN,1/11/2024,22:47,1/11/2024,22:47,,Y,N,Y,,,,
Crete,Nov-04,4303704773,AKHT,5321002,BURGAW,NC,3/11/2024,14:30,10/31/2024,20:11,,Y,N,N,,,,
Crete,Nov-04,4303702220,AKHT,53556,Wichita,KS,4/11/2024,0:00,1/11/2024,10:23,,Y,N,N,,,,
Crete,Nov-04,4303697587,AKHT,5324625,Cudahy,WI,4/11/2024,10:00,10/31/2024,9:00,,Y,N,N,,,,
Crete,Nov-04,4303702306,AKHT,5321022,Wichita,KS,5/11/2024,0:00,1/11/2024,15:08,,Y,N,N,,,,
Crete,Nov-04,4303705698,AKHT,5324618,Tar Heel,NC,5/11/2024,2:30,2/11/2024,8:32,,Y,N,Y,,,,
Crete,Nov-04,4303705444,AKHT,53478,Tar Heel,NC,5/11/2024,3:30,2/11/2024,8:34,,Y,N,Y,,,,
Crete,Nov-04,5000262341,BTDQ,259,Olathe,KS,1/11/2024,12:39,1/11/2024,12:39,,Y,N,Y,,,,
Crete,Nov-04,5000262439,BTDQ,266,Olathe,KS,2/11/2024,19:30,2/11/2024,19:30,,Y,N,Y,,,,
Crete,Nov-04,4303702558,FRFT,317,Omaha,NE,4/11/2024,0:30,1/11/2024,10:44,,Y,N,N,,,,
Crete,Nov-04,4303702466,FRFT,1018,Junction City,KS,5/11/2024,2:00,2/11/2024,19:25,,Y,N,N,,,,
Crete,Nov-04,4303706593,FRFT,1118,Junction City,KS,5/11/2024,2:00,2/11/2024,19:34,,Y,N,N,,,,
Crete,Nov-04,5000262347,FRFT,918,Olathe,KS,1/11/2024,18:32,1/11/2024,18:32,,Y,N,Y,,,,
Crete,Nov-04,5000262069,HIRP,30040,Olathe,KS,10/30/2024,11:51,10/30/2024,11:51,,Y,N,Y,,,,
Crete,Nov-04,5000262351,HIRP,91674,Greenfield,IN,1/11/2024,13:26,1/11/2024,13:26,,Y,N,Y,,,,
Crete,Nov-04,4303706434,HIRS,91787,SAN ANTONIO,TX,3/11/2024,17:30,2/11/2024,0:13,,Y,N,N,,,,
Crete,Nov-04,4303705889,HIRS,30574,Tar Heel,NC,4/11/2024,4:30,1/11/2024,17:30,,Y,N,Y,,,,
Crete,Nov-04,4303705713,HIRS,50005,North East,MD,4/11/2024,5:30,2/11/2024,19:48,,Y,N,Y,,,,
Crete,Nov-04,4303705697,HIRS,h20687,Tar Heel,NC,4/11/2024,6:30,1/11/2024,20:48,,Y,N,Y,,,,
Crete,Nov-04,4303705888,HIRS,20902,North East,MD,4/11/2024,6:30,2/11/2024,22:48,,Y,N,Y,,,,
Crete,Nov-04,4303711957,HLBO,579717,Le Mars,IA,5/11/2024,19:00,2/11/2024,8:31,,Y,N,N,,,,
Crete,Nov-04,5000262440,JOFD,7999,Greenfield,IN,2/11/2024,19:30,2/11/2024,19:30,,Y,N,Y,,,,
Crete,Nov-04,5000262262,JOFD,7774,Greenfield,IN,10/31/2024,16:30,10/31/2024,16:30,,Y,N,Y,,,,
Crete,Nov-04,4303702141,JOFD,7851,Lincoln,NE,4/11/2024,4:30,1/11/2024,21:37,,Y,N,N,,,,
Crete,Nov-04,4303694707,MOEE,3049,SIOUX CITY,IA,4/11/2024,1:30,2/11/2024,1:39,,Y,N,N,,,,
Crete,Nov-04,4303700266,MOEE,363,Lincoln,NE,4/11/2024,4:30,1/11/2024,12:30,,Y,N,N,,,,
Crete,Nov-04,4303700268,MOEE,370,Lincoln,NE,5/11/2024,4:30,2/11/2024,0:57,,Y,N,N,,,,
Crete,Nov-04,4303706546,PRIJ,220419,ALSIP,IL,4/11/2024,1:30,,0:00,,Y,N,N,,,,
Crete,Nov-04,4303698078,PRIJ,247038,MOORE,OK,4/11/2024,6:30,1/11/2024,20:40,,Y,N,N,,,,
Crete,Nov-04,4303697649,PRIJ,201503,Cudahy,WI,5/11/2024,9:00,1/11/2024,23:36,,Y,N,N,,,,
Crete,Nov-04,4303697755,PRIJ,215160,Cudahy,WI,6/11/2024,11:00,2/11/2024,19:31,,Y,N,N,,,,
Crete,Nov-04,5000262424,PTGB,1172,Olathe,KS,2/11/2024,20:01,2/11/2024,20:01,,Y,N,Y,,,,
Crete,Nov-04,4303702559,PTGB,1148,Omaha,NE,4/11/2024,8:30,10/31/2024,20:48,,Y,N,N,,,,
Clinton,Nov-04,4303707393,SHGR,52307,Greenfield,IN,1/11/2024,10:30,10/30/2024,23:06,,Y,N,N,,,,
Clinton,Nov-04,4303706031,CPU,6203,MURPHY,TX,1/11/2024,20:00,2/11/2024,0:06,102,N,N,N,,,,
Clinton,Nov-04,4303706708,HIRP,6712,Cudahy,WI,2/11/2024,18:30,2/11/2024,22:06,102,N,N,N,,,,
Clinton,Nov-04,4303706787,STVV,16179,ALEXANDRIA,KY,3/11/2024,10:00,3/11/2024,14:25,603,N,N,N,,,,
Clinton,Nov-04,4303646194,HIRP,6289,WEST CHICAGO,IL,3/11/2024,15:30,3/11/2024,15:01,,Y,N,N,,,,
Clinton,Nov-04,4303702462,TAMI,106020,Springfield,MA,3/11/2024,15:30,3/11/2024,13:29,,Y,N,N,,,,
Clinton,Nov-04,4303701965,AKHT,S5321008,Lincoln,NE,3/11/2024,16:00,1/11/2024,5:23,,Y,N,N,,,,
Clinton,Nov-04,4303702403,HIRS,H20876,Cudahy,WI,3/11/2024,17:30,3/11/2024,15:57,,Y,N,N,,,,
Clinton,Nov-04,4303701823,AKHT,LPC,Kansas City,MO,3/11/2024,20:00,2/11/2024,20:38,,Y,N,N,,,,
Clinton,Nov-04,4303702505,ENGD,27425,Arnold,PA,4/11/2024,5:30,3/11/2024,15:49,,Y,N,N,,,,
Clinton,Nov-04,4303686644,CPU,6242,MURPHY,TX,4/11/2024,10:11,3/11/2024,14:28,,Y,N,N,,,,
Clinton,Nov-04,4303709423,PRIJ,241693,Greenfield,IN,4/11/2024,10:30,2/11/2024,0:34,,Y,N,N,,,,
Clinton,Nov-04,4303697741,AKHT,STOR-25823,Peru,IN,4/11/2024,14:30,1/11/2024,21:28,,Y,N,N,,,,
Clinton,Nov-04,4303668083,JJBF,26126,TRENTON,NJ,5/11/2024,5:00,2/11/2024,6:50,,Y,N,N,,,,
Clinton,Nov-04,4303697675,HIRP,H30825,Cudahy,WI,5/11/2024,19:30,2/11/2024,10:58,,Y,N,N,,,,
Clinton,Nov-04,4303709695,PRIJ,240215,AMARILLO,TX,6/11/2024,8:00,2/11/2024,18:57,,Y,N,N,,,,
Denison,Nov-04,5000262238,JOFD,8097,Des Moines,IA,10/31/2024,11:22,10/31/2024,11:22,,,,,,,,
Denison,Nov-04,5000262328,MOEE,365,Des Moines,IA,1/11/2024,11:38,1/11/2024,11:38,,,,,,,,
Denison,Nov-04,5000260912,HEYL,24022,Des Moines,IA,1/11/2024,14:30,1/11/2024,14:30,,,,,,,,
Denison,Nov-04,5000262354,BITD,16T16,Des Moines,IA,1/11/2024,15:39,1/11/2024,15:39,,,,,,,,
Denison,Nov-04,5000262356,PTGB,1180,Des Moines,IA,1/11/2024,16:09,1/11/2024,16:09,,,,,,,,
Denison,Nov-04,4303706111,HIRS,20821,COMMERCE,CA,2/11/2024,16:30,1/11/2024,15:55,,,,,,,,
Denison,Nov-04,4303704670,HIRS,211,TRACY,CA,3/11/2024,0:30,1/11/2024,23:09,,,,,,,,
Denison,Nov-04,4303701883,NTWD,5577,Peru,IN,3/11/2024,4:30,1/11/2024,0:26,,,,,,,,
Denison,Nov-04,4303707715,AKHT,S5322288,Olathe,KS,3/11/2024,17:00,2/11/2024,19:21,,,,,,,,
Denison,Nov-04,4303706040,HIRP,40233,Greenfield,IN,4/11/2024,1:00,1/11/2024,17:12,,,,,,,,
Denison,Nov-04,4303706546,PRIJ,220419,ALSIP,IL,4/11/2024,1:30,,,,,,,,,,
Denison,Nov-04,4303706039,HIRP,31037,North East,MD,4/11/2024,2:00,2/11/2024,17:34,,,,,,,,
Denison,Nov-04,4303684479,RDXO,531702,DES MOINES,IA,4/11/2024,5:00,1/11/2024,13:41,,,,,,,,
Denison,Nov-04,4303707563,HIRP,7528,Greenfield,IN,4/11/2024,7:00,2/11/2024,16:39,,,,,,,,
Denison,Nov-04,4303707709,HIRP,20268,Greenfield,IN,4/11/2024,8:00,2/11/2024,10:36,,,,,,,,
Denison,Nov-04,4303684586,JOFD,7894,DES MOINES,IA,4/11/2024,10:00,1/11/2024,15:44,,,,,,,,
Denison,Nov-04,4303702570,HIRP,20602,Cudahy,WI,4/11/2024,14:30,1/11/2024,19:23,,,,,,,,
Sioux Falls,Nov-04,4303710447,STVV,15570 dmmxcbo#MonPrd,EL PASO,TX,3/11/2024,1:30,,,,,,,,,,
Sioux Falls,Nov-04,4303697627,AKHT,S5322125,Tar Heel,NC,3/11/2024,6:30,1/11/2024,5:59,,,,,,,,
Sioux Falls,Nov-04,4303705224,HIRS,H30301,TEMPLE,TX,3/11/2024,10:00,1/11/2024,2:14,,,,,,,,
Sioux Falls,Nov-04,4303697525,HIRS,PHN,North East,MD,3/11/2024,10:30,,,,,,,,,,
Sioux Falls,Nov-04,4303705980,HIRP,6731,Greenfield,IN,3/11/2024,12:30,1/11/2024,13:12,,,,,,,,
Sioux Falls,Nov-04,4303710737,STVV,19290,Wilson,NC,3/11/2024,13:00,2/11/2024,16:50,,,,,,,,
Sioux Falls,Nov-04,4303710951,HIRS,20152,Wilson,NC,3/11/2024,13:00,1/11/2024,16:57,,,,,,,,
Sioux Falls,Nov-04,4303705352,JOFD,8072,Greenfield,IN,3/11/2024,15:30,1/11/2024,5:41,,,,,,,,
Sioux Falls,Nov-04,4303700451,WWIK,5036,Lincoln,NE,4/11/2024,0:00,2/11/2024,19:19,,,,,,,,
Sioux Falls,Nov-04,4303703657,JOFD,7605,Carroll,IA,4/11/2024,1:00,2/11/2024,14:57,,,,,,,,
Sioux Falls,Nov-04,4303712024,LSNC,960 11-4/0705,Orange City,IA,4/11/2024,3:30,2/11/2024,17:28,,,,,,,,
Sioux Falls,Nov-04,4303705477,RDXO,531517,Olathe,KS,4/11/2024,5:00,1/11/2024,15:57,,,,,,,,
Sioux Falls,Nov-04,4303706149,RDXO,R531281,Olathe,KS,4/11/2024,5:00,1/11/2024,10:15,,,,,,,,
Sioux Falls,Nov-04,4303707747,WWIK,5115,Olathe,KS,4/11/2024,6:00,1/11/2024,22:26,,,,,,,,
Sioux Falls,Nov-04,4303672977,SFHM,346 Polar,MONTGOMERY,IL,4/11/2024,6:30,2/11/2024,15:08,,,,,,,,
Sioux Falls,Nov-04,4303597371,BTIK,1693,CHICAGO,IL,4/11/2024,7:30,2/11/2024,17:24,,,,,,,,
Sioux Falls,Nov-04,4303702192,KNJT,82139,Cudahy,WI,4/11/2024,8:00,2/11/2024,19:43,,,,,,,,
Sioux Falls,Nov-04,4303697236,JOFD,8029,Greenfield,IN,4/11/2024,8:30,1/11/2024,13:43,,,,,,,,
Sioux Falls,Nov-04,4303697756,JOFD,8061,Wichita,KS,4/11/2024,9:00,3/11/2024,1:14,,,,,,,,
Sioux Falls,Nov-04,4303705197,JOFD,7991,Saint James,MN,4/11/2024,9:30,2/11/2024,20:54,,,,,,,,
Sioux Falls,Nov-04,4303706815,SFHM,767 Brua,BELGIUM,WI,4/11/2024,9:30,2/11/2024,12:49,,,,,,,,
Sioux Falls,Nov-04,4303702522,BTIK,1795,Saint Charles,IL,4/11/2024,10:00,3/11/2024,0:17,,,,,,,,
Sioux Falls,Nov-04,4303706332,HIRS,T95373,SAN ANTONIO,TX,4/11/2024,10:00,2/11/2024,22:51,,,,,,,,
Sioux Falls,Nov-04,4303707564,AKHT,S5322321,Greenfield,IN,4/11/2024,11:30,2/11/2024,4:59,,,,,,,,
Sioux Falls,Nov-04,4303703953,HIRS,T91470,TEMPLE,TX,4/11/2024,14:00,2/11/2024,0:09,,,,,,,,
Sioux Falls,Nov-04,4303700503,NTWD,2264,WASHINGTON COURT HOUSE,OH,4/11/2024,15:00,2/11/2024,1:39,,,,,,,,
Sioux Falls,Nov-04,4303697486,JOFD,8099,Greenfield,IN,4/11/2024,15:30,1/11/2024,16:24,,,,,,,,
Sioux Falls,Nov-04,4303697563,JOFD,8328,Greenfield,IN,4/11/2024,15:30,2/11/2024,2:25,,,,,,,,
Sioux Falls,Nov-04,4303702249,RDXO,R531248,Junction City,KS,4/11/2024,17:30,3/11/2024,1:00,,,,,,,,
Sioux Falls,Nov-04,4303702010,RDXO,R531498,Lincoln,NE,5/11/2024,0:00,3/11/2024,2:12,,,,,,,,
Sioux Falls,Nov-04,4303702050,JOFD,7886,Lincoln,NE,5/11/2024,0:00,3/11/2024,4:03,,,,,,,,
Sioux Falls,Nov-04,4303701919,BTIK,1727,Lincoln,NE,5/11/2024,1:00,3/11/2024,1:29,,,,,,,,
Sioux Falls,Nov-04,4303704907,JOFD,7924,ORANGE CITY,IA,5/11/2024,2:30,2/11/2024,17:58,,,,,,,,
Sioux Falls,Nov-04,4303700369,NTWD,5546,WASHINGTON COURT HOUSE,OH,5/11/2024,13:00,2/11/2024,18:15,,,,,,,,
Milan,Nov-05,4303629331,SHKE,,CHILLICOTHE,MO,7/11/2024,6:00,,0:00,,Y,N,,,,,
Milan,Nov-05,4303644444,HIRS,30113,OKLAHOMA CITY,OK,5/11/2024,20:00,4/11/2024,17:57,,Y,N,,,,,
Milan,Nov-05,4303684473,SHKE,80071,DES MOINES,IA,5/11/2024,10:30,4/11/2024,7:34,,Y,N,,,,,
Milan,Nov-05,4303684476,PTGB,,DES MOINES,IA,6/11/2024,10:30,,0:00,,,,,,,,
Milan,Nov-05,4303684514,SHKE,,DES MOINES,IA,5/11/2024,11:30,,0:00,,,,,,,,
Milan,Nov-05,4303684624,SHKE,,DES MOINES,IA,5/11/2024,12:30,,0:00,,,,,,,,
Milan,Nov-05,4303691291,HIRS,20270,OKLAHOMA CITY,OK,3/11/2024,18:30,1/11/2024,10:43,,Y,N,,,,,
Milan,Nov-05,4303692156,HIRS,,Sioux City,IA,5/11/2024,21:30,,0:00,,,,,,,,
Milan,Nov-05,4303692159,RDXO,531279,Sioux City,IA,4/11/2024,21:30,4/11/2024,20:17,,Y,N,,,,,
Milan,Nov-05,4303695369,CPU,,TORONTO,ON,5/11/2024,11:11,,0:00,,,,,,,,
Milan,Nov-05,4303701889,PRIJ,201686,Peru,IN,6/11/2024,6:30,4/11/2024,23:55,,Y,N,,,,,
Milan,Nov-05,4303701981,PRIJ,241369,Peru,IN,6/11/2024,6:30,4/11/2024,13:49,,Y,N,,,,,
Milan,Nov-05,4303702247,HIRP,30268,Cudahy,WI,5/11/2024,17:30,2/11/2024,1:15,,Y,N,,,,,
Milan,Nov-05,4303702397,HIRP,,Cudahy,WI,5/11/2024,19:00,,0:00,,,,,,,,
Milan,Nov-05,4303702443,HIRP,40053,Cudahy,WI,6/11/2024,12:00,4/11/2024,23:24,,Y,N,,,,,
Milan,Nov-05,4303702531,STVV,19492,Smithfield,VA,4/11/2024,17:30,4/11/2024,17:06,,Y,N,,,,,
Milan,Nov-05,4303702547,HIRP,20540,Cudahy,WI,5/11/2024,11:00,4/11/2024,17:21,,Y,N,,,,,
Milan,Nov-05,4303702565,STVV,16512,Smithfield,VA,4/11/2024,17:30,4/11/2024,12:26,,Y,N,,,,,
Milan,Nov-05,4303702656,AKHT,5322320,Junction City,KS,5/11/2024,12:30,4/11/2024,13:38,,Y,N,,,,,
Milan,Nov-05,4303703590,SHKE,,COLUMBIA,MO,5/11/2024,14:00,,0:00,,,,,,,,
Milan,Nov-05,4303704289,RDXO,531459,SERGEANT BLUFF,IA,5/11/2024,22:30,5/11/2024,0:18,,Y,N,,,,,
Milan,Nov-05,4303705858,CPU,,MISSISSAUGA,ON,5/11/2024,11:11,,0:00,,,,,,,,
